"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"942","Vans-Low-Top-Sneakers-Suede-Canvas","What can I say? Vans never disappoint!","baker","Exactly what I wanted.","Reviewed in Australia on 15 December 2021","5.0 out of 5 stars","Verified Purchase"
"943","Vans-Low-Top-Sneakers-Suede-Canvas","Super Schuhe","MC23","Ich liebe diese Schuhe. Sie sehen toll aus, sind der Größe entsprechend und super bequem.","Reviewed in Italy on 15 February 2013","2.0 out of 5 stars","Verified Purchase"
"944","Vans-Low-Top-Sneakers-Suede-Canvas","Good one! Genuine, Recommended","Sarah Esplin","These are genuine Vans. Don't confuse them with the Vans Old skool, these are Vans Ward sneakers (they both are slightly different). Only complaint is it comes in a damaged beyond recognition boxes!","Reviewed in the United States on 19 April 2023","5.0 out of 5 stars","Verified Purchase"
"945","Vans-Low-Top-Sneakers-Suede-Canvas","Good shoe","Natalie","Recieved in a timely manner and in perfect condition. The most comfortable shoe I own. Looks just like the picture. Love me some SpongeBob!","Reviewed in Germany on 23 June 2023","4.0 out of 5 stars","Verified Purchase"
"946","Vans-Low-Top-Sneakers-Suede-Canvas","Belle","Jishnuraj","Fantastiche anche se vestono strette","Reviewed in India on 28 January 2020","5.0 out of 5 stars","Verified Purchase"
"947","Vans-Low-Top-Sneakers-Suede-Canvas","Super","Jishnuraj","Super","Reviewed in the United States on 18 December 2021","5.0 out of 5 stars","Verified Purchase"
"948","Vans-Low-Top-Sneakers-Suede-Canvas","Der Klassiker","Erica","Schnelle Lieferung und der Schuh sitzt. Top-Qualität - super Verarbeitung und guter Preis. Trage ihn regelmäßig und er hält - im Gegensatz zu vielen Chucks, auch top, aber der Verschleiß geht hier einfach schneller vonstatten.","Reviewed in Italy on 15 March 2023","5.0 out of 5 stars","Verified Purchase"
"949","Vans-Low-Top-Sneakers-Suede-Canvas",".","Giulia M.","Everything was perfect","Reviewed in Poland on 22 August 2023","5.0 out of 5 stars","Verified Purchase"
"950","Vans-Low-Top-Sneakers-Suede-Canvas","Klasse Schuhe","Kamil","Sehr Bequeme Schuhe.","Reviewed in Germany on 14 November 2019","5.0 out of 5 stars","Verified Purchase"
"951","NIKE Men's Court Royale 2 Nn Sneakers","La zapatilla no es NiKe original , por el precio que lo compre no esperaba este producto .","Elmer Saúl Mendoza Saenz","No es original , si uno paga un pecio así al menos esperamos que sea el producto original que ponen en venta con la marca que uno quiere y desea comprar .","Reviewed in Spain on 15 July 2022","4.2 out of 5 stars","Verified Purchase"
"952","NIKE Men's Court Royale 2 Nn Sneakers","Perfette","Ajeje","Molto comode e perfette da usare sia in estate che in inverno","Reviewed in Italy on 16 October 2022","5.0 out of 5 stars","Verified Purchase"
"953","NIKE Men's Court Royale 2 Nn Sneakers","Conforme ras","Manolo","Conforme ras","Reviewed in France on 5 August 2022","5.0 out of 5 stars","Verified Purchase"
"954","NIKE Men's Court Royale 2 Nn Sneakers","splendide","marco bertelli","Sono proprio come quelle che avevo da ragazzo. Calzano stretto quindi prendete un numero in più","Reviewed in Italy on 20 June 2022","5.0 out of 5 stars","Verified Purchase"
"955","NIKE Men's Court Royale 2 Nn Sneakers","Perfette","Ilaria","Finalmente trovate e bellissime","Reviewed in Italy on 30 December 2022","5.0 out of 5 stars","Verified Purchase"
"956","NIKE Men's Court Royale 2 Nn Sneakers","Los dos tenis de diferente tamaño","Eduardo Alonso Lois","Ambos tenis, pie izquierdo y derecho, tienen la etiqueta interior marcando que son el EUR 43, sin embargo el derecho es más pequeño, cómo puede verse en la foto. Así que uno me sienta bien y el otro me aprieta, algo completamente inaudito e inadmisible. Por desgracia, cuando me di cuenta ya no tenía más remedio que llevarlos puestos, así que no los puedo devolver. Un desastre de par de tenis.","Reviewed in Spain on 20 September 2022","5.0 out of 5 stars","Verified Purchase"
"957","NIKE Men's Court Royale 2 Nn Sneakers","Todo perfecto","Eduardo Alonso Lois","Todo perfecto","Reviewed in Spain on 15 September 2022","1.0 out of 5 stars","Verified Purchase"
"958","NIKE Men's Court Royale 2 Nn Sneakers","Belle","jose marcos cruz","Belle mi sembrano le Nike di una volta...","Reviewed in Italy on 20 September 2022","1.0 out of 5 stars","Verified Purchase"
"959","NIKE Men's Court Royale 2 Nn Sneakers","Sempre alla moda con un carattere vintage anni 80","Girolamo","Comoda bella da indossare con quel tocco di nostalgia anni 80...","Reviewed in Italy on 29 June 2022","5.0 out of 5 stars","Verified Purchase"
"960","NIKE Men's Court Royale 2 Nn Sneakers","Copia imitacion","gaetano cavalli","Plástico malisima calidad, encima no recogen y me cuesta correos 26 euros","Reviewed in Spain on 17 April 2023","5.0 out of 5 stars","Verified Purchase"
"961","NIKE Men's Court Royale 2 Nn Sneakers","Bambas","Juan luis","Son muy estrechas y muy duras","Reviewed in Spain on 11 May 2023","4.2 out of 5 stars","Verified Purchase"
"962","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,"1.0 out of 5 stars",NA
"963","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"964","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"965","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"966","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"967","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"968","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"969","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"970","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"971","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,"4.2 out of 5 stars",NA
"972","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"973","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"974","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"975","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"976","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"977","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"978","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"979","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"980","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"981","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,"4.2 out of 5 stars",NA
"982","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"983","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"984","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"985","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"986","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"987","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"988","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"989","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"990","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"991","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,"4.2 out of 5 stars",NA
"992","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"993","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"994","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"995","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"996","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"997","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"998","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"999","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"1000","NIKE Men's Court Royale 2 Nn Sneakers",NA,NA,NA,NA,NA,NA
"1001","adidas-Running-Azmaso-Casbla-Tinley","Supers baskets","Vince'","Très confortable, et de bonne qualité, à un prix raisonnable","Reviewed in France on 27 June 2023","4.4 out of 5 stars","Verified Purchase"
"1002","adidas-Running-Azmaso-Casbla-Tinley","Adidas run 70’s","Marco","Ottima scarpa Adidas , l’ho acquistata senza averla mai vista e neppure provata , ho preso la misura 46 e due terzi ed ho indovinato . Molto bella esteticamente.","Reviewed in Italy on 8 May 2023","5.0 out of 5 stars","Verified Purchase"
"1003","adidas-Running-Azmaso-Casbla-Tinley","Comfortable","Steven","Super comfortable and durable will buy again","Reviewed in the United Kingdom on 20 December 2023","5.0 out of 5 stars","Verified Purchase"
"1004","adidas-Running-Azmaso-Casbla-Tinley","Son muy cómodas , calidad precio","Cristian","Una buena compra si te gusta este diseño. Perfectas para tener mucho tiempo puestas y para largas sesiones de paseo. Sus plantillas son muy comodas y junto a la suela amortiguan cada paso o el peso corporal reduciendo considerablemente el cansancio. Las e tenido varios dias de uso intensivo y no e notado cansancio. Aislan muy bien la temperatura y son muy ligeras.","Reviewed in Spain on 26 December 2023","5.0 out of 5 stars","Verified Purchase"
"1005","adidas-Running-Azmaso-Casbla-Tinley","Je recommande","Lahcen A","Très bonne basket","Reviewed in France on 7 June 2023","5.0 out of 5 stars","Verified Purchase"
"1006","adidas-Running-Azmaso-Casbla-Tinley","Veste leggermente più grande","Devid Faltoni","Belle e soprattutto di materiale reciclato con ottimo rapporto qualità prezzo.Valutare il numero perché veste grande","Reviewed in Italy on 4 November 2022","5.0 out of 5 stars","Verified Purchase"
"1007","adidas-Running-Azmaso-Casbla-Tinley","Ottima spesa","Cliente Amazon","Consegna veloce e puntuale. Prodotto di ottima qualità a prezzo più che vantaggioso","Reviewed in Italy on 13 October 2023","5.0 out of 5 stars","Verified Purchase"
"1008","adidas-Running-Azmaso-Casbla-Tinley","Verarbeitung","Amazon Kunde","Sehr gut, ist die Verarbeitung. So wie man es von Adidas gewohnt ist. Größen sind passend. Sehr bequem am Fuss.","Reviewed in Germany on 1 January 2024","5.0 out of 5 stars","Verified Purchase"
"1009","adidas-Running-Azmaso-Casbla-Tinley","Excelente calzado","Henry Camacho","Cómodo, buen diseño, práctico, perfecto para el día a día y entrenar. 10/10","Reviewed in Spain on 27 December 2023","5.0 out of 5 stars","Verified Purchase"
"1010","adidas-Running-Azmaso-Casbla-Tinley","Look great! Very Comfortable","Mike","These are great trainers, look great, very casual and great for walking or short distance running","Reviewed in the United Kingdom on 21 October 2023","5.0 out of 5 stars","Verified Purchase"
"1011","adidas-Running-Azmaso-Casbla-Tinley","Scarpe ottime","Cliente Amazon","Scarpe comode,le uso quotidianamente, finora nessun problema","Reviewed in Italy on 25 November 2023","4.4 out of 5 stars","Verified Purchase"
"1012","adidas-Running-Azmaso-Casbla-Tinley","うーん","ナシュア","写真よりあんまりだった。28cmとデカすぎるからそう思ったのかも？普段履いている他の28cmよりだいぶデカくてゴツイ感じでした。","Reviewed in Japan on 18 September 2023","5.0 out of 5 stars","Verified Purchase"
"1013","adidas-Running-Azmaso-Casbla-Tinley","Preciosas","Cristina","Son chulísimas, están fenomenal y el precio inmejorable.","Reviewed in Spain on 7 January 2024","4.0 out of 5 stars","Verified Purchase"
"1014","adidas-Running-Azmaso-Casbla-Tinley","Bon produit","TOIHIR","Satisfait","Reviewed in France on 24 March 2023","5.0 out of 5 stars","Verified Purchase"
"1015","adidas-Running-Azmaso-Casbla-Tinley","Estilo","Agustín santana sosa","Estilo comodidad","Reviewed in Spain on 7 January 2023","5.0 out of 5 stars","Verified Purchase"
"1016","adidas-Running-Azmaso-Casbla-Tinley","Troppo grandi come modello","Andrea S.","Preso al solito il 44 come tutte le scarpe da ginnastica... Ho due zatteroni ai piedi, indeciso ormai ci ho camminato quindi niente reso, non le ricomprerei..","Reviewed in Italy on 29 July 2023","5.0 out of 5 stars","Verified Purchase"
"1017","adidas-Running-Azmaso-Casbla-Tinley","Pas pou le sport","Eljoemed","Semelle trop rigide","Reviewed in France on 18 June 2023","3.0 out of 5 stars","Verified Purchase"
"1018","adidas-Running-Azmaso-Casbla-Tinley","Lethal On Any Sort Of Slippery Surface","IOM Fishing","Trainers are really well made, comfortable and look the part.  BUT, they are lethal on any sort of damp or slippery surface, even a damp manhole cover.  The little studs that form the sole have absolutely no grip whatsoever, even after having been worn down for a month.  Perfect for in the gym but if you're planning on wearing these outside on a regular basis then I'd think again.","Reviewed in the United Kingdom on 6 February 2024","3.0 out of 5 stars","Verified Purchase"
"1019","adidas-Running-Azmaso-Casbla-Tinley","Enamorada","Sonia Moraga","Siempre he usado ADIDAS y me parece un modelo muy cómodo, bien de previo y combinable.Además el tipo de suela procura un buen agarre.Tallaje correcto.Puntera no muy apretada y de material adaptable.Fácil de intercambiar plantillas.Muy contenta con la compra.","Reviewed in Spain on 4 January 2024","3.0 out of 5 stars","Verified Purchase"
"1020","adidas-Running-Azmaso-Casbla-Tinley","Geniales","Antonio","Magníficas Zapatillas las he usado en vacaciones casi a diario y tras 2 meses estan totalmente nuevas, la talla va clavada y la calidad es buenísima 10/10.  La suela blanca se limpia súper fácil con una toallita o agua.","Reviewed in Spain on 15 September 2023","5.0 out of 5 stars","Verified Purchase"
"1021","adidas-Running-Azmaso-Casbla-Tinley","普段履きにはいい","ワーキングプア","長時間歩かないレベルの買い物とかにはいいけど長めの散歩とかランニングには向いていないと履いてて思いました。サイズはピッタリなんだけど踵周辺を包み込む感が感じられない。","Reviewed in Japan on 23 January 2023","4.4 out of 5 stars","Verified Purchase"
"1022","adidas-Running-Azmaso-Casbla-Tinley","Ersteindruck gut","Amazon Kunde","Lieferzeit > TOPPreisleistung > TOPSchuhe wie abgebildet aber ganz schwarz sind sie nicht, eher Anthrazit.Aber trotzdem schön und bequem.Für den Preis würde ich es nochmal kaufen.","Reviewed in Germany on 8 January 2024","3.0 out of 5 stars","Verified Purchase"
"1023","adidas-Running-Azmaso-Casbla-Tinley","Taille trop grand","Client d'Amazon","Aimé oui mais un 46 grand comme un 48🤔🤔","Reviewed in France on 10 August 2023","3.0 out of 5 stars","Verified Purchase"
"1024","adidas-Running-Azmaso-Casbla-Tinley","Super bequemer Schuh","R. Schulz","Ich trage sie nun schon eine ganze Weile und bin sehr zufrieden. Die Schuhe sind vorn nicht zu schmal und der Fuß hat Platz.Ich habe allerdings gleich zu Beginn die Innensohle ausgetauscht, weil die Originalsohle so rauh war, dass ich nicht reinrutschen konnte. Mein Mann hat die Schuhe ebenfalls, aber er hatte eine andere Innensohle.","Reviewed in Germany on 9 December 2023","1.0 out of 5 stars","Verified Purchase"
"1025","adidas-Running-Azmaso-Casbla-Tinley","思っていた通り。","Amazon カスタマー","カラーデザインが、なかなか最近見ないので、気に入りました。","Reviewed in Japan on 25 July 2023","5.0 out of 5 stars","Verified Purchase"
"1026","adidas-Running-Azmaso-Casbla-Tinley","Increibles","David","Fueron para regalo y son guapisimas","Reviewed in Spain on 2 February 2024","5.0 out of 5 stars","Verified Purchase"
"1027","adidas-Running-Azmaso-Casbla-Tinley","Schöner Schuh der sich hoffentlich noch dehnt","Kalle Schwansen","Ein wirklich toller Schuh. Gefällt mir sehr gut. Leider drückt meine Standardisierte Größe ziemlich und ich hoffe, dass sich das noch etwas aufdehnt. Verarbeitung empfinde ich als sehr hochwertig. Preis Leistung stimmt","Reviewed in Germany on 10 January 2024","5.0 out of 5 stars","Verified Purchase"
